ACCOUNTID,game_count
201907940,738
200498643,738
204119368,737
204298708,737
202999610,737
203349616,737
203349588,737
203907244,736
203919397,736
203697834,736
201040442,736
203892851,736
203086406,735
