ACCOUNTID,game_count
201797894,654
201245746,654
200430746,654
201877378,653
200073819,653
201986227,653
201342325,653
201774099,653
202026250,653
201921394,652
201696453,652
201919146,652
201674097,651
201740900,651
201980807,651
201755054,650
201757579,650
200394622,650
201861968,650
201888301,650
201620813,650
201844032,650
200120743,650
200262954,650
200548880,650
201809484,649
201804969,649
201717529,649
201974235,649
201716925,649
202046680,649
201715254,648
202060566,648
201546023,648
201863106,648
200117960,647
201972233,647
201859413,646
201341720,646
201705091,646
201083234,646
201671861,645
201790309,645
201807044,645
201824127,645
200452905,645
201732742,644
201928842,644
201905368,644
201934975,644
201734798,644
201651035,644
201935838,643
201723511,643
202016323,643
201639584,643
