metric,phase_local_peak,correction,alpha
PC1,8.569446178635069,Benjamini-Hochberg FDR,0.05
PC1,4.857025429545665,Benjamini-Hochberg FDR,0.05
PC1,16.434716300608585,Benjamini-Hochberg FDR,0.05
PC1,7.77267561634762,Benjamini-Hochberg FDR,0.05
PC1,22.595737806384285,Benjamini-Hochberg FDR,0.05
PC1,7.011373012631729,Benjamini-Hochberg FDR,0.05
PC1,5.176604803057991,Benjamini-Hochberg FDR,0.05
PC1,5.610362620518114,Benjamini-Hochberg FDR,0.05
PC1,5.277645389925663,Benjamini-Hochberg FDR,0.05
PC1,6.684169656143528,Benjamini-Hochberg FDR,0.05
PC1,17.244113428507188,Benjamini-Hochberg FDR,0.05
PC1,7.307909557544985,Benjamini-Hochberg FDR,0.05
PC1,8.296768590174551,Benjamini-Hochberg FDR,0.05
PC1,21.534467487524893,Benjamini-Hochberg FDR,0.05
PC1,13.326303649717325,Benjamini-Hochberg FDR,0.05
PC1,2.9342334844972626,Benjamini-Hochberg FDR,0.05
PC1,23.29743053714131,Benjamini-Hochberg FDR,0.05
PC1,22.075537816837205,Benjamini-Hochberg FDR,0.05
PC1,9.194906884575161,Benjamini-Hochberg FDR,0.05
PC1,8.481109101086012,Benjamini-Hochberg FDR,0.05
PC1,18.389435023027694,Benjamini-Hochberg FDR,0.05
PC1,4.080542441741201,Benjamini-Hochberg FDR,0.05
PC1,2.129742751503958,Benjamini-Hochberg FDR,0.05
PC1,19.37388512644464,Benjamini-Hochberg FDR,0.05
PC1,7.288208576970408,Benjamini-Hochberg FDR,0.05
PC1,6.039311336284467,Benjamini-Hochberg FDR,0.05
PC1,22.22015062962629,Benjamini-Hochberg FDR,0.05
PC1,17.71922367412527,Benjamini-Hochberg FDR,0.05
PC1,13.872355931953749,Benjamini-Hochberg FDR,0.05
PC1,20.256483258672866,Benjamini-Hochberg FDR,0.05
PC1,8.85985540718137,Benjamini-Hochberg FDR,0.05
PC1,3.10404430299738,Benjamini-Hochberg FDR,0.05
PC1,8.698700779909373,Benjamini-Hochberg FDR,0.05
PC1,8.974650044845589,Benjamini-Hochberg FDR,0.05
PC1,19.85889338192169,Benjamini-Hochberg FDR,0.05
PC1,20.754603862854964,Benjamini-Hochberg FDR,0.05
PC1,23.04787365999094,Benjamini-Hochberg FDR,0.05
PC1,22.113286469521334,Benjamini-Hochberg FDR,0.05
PC1,7.205299713486326,Benjamini-Hochberg FDR,0.05
PC1,1.083401015742293,Benjamini-Hochberg FDR,0.05
PC1,20.641954916099664,Benjamini-Hochberg FDR,0.05
PC1,2.367315566358293,Benjamini-Hochberg FDR,0.05
PC1,22.5754170505649,Benjamini-Hochberg FDR,0.05
PC1,14.085629769998329,Benjamini-Hochberg FDR,0.05
PC1,2.4583980912002446,Benjamini-Hochberg FDR,0.05
PC1,19.170681473345887,Benjamini-Hochberg FDR,0.05
PC1,22.93459745255582,Benjamini-Hochberg FDR,0.05
PC1,0.9330302052864354,Benjamini-Hochberg FDR,0.05
PC1,22.242238462079012,Benjamini-Hochberg FDR,0.05
PC1,9.167417957607391,Benjamini-Hochberg FDR,0.05
PC1,7.1946928038987785,Benjamini-Hochberg FDR,0.05
PC1,1.635253754388522,Benjamini-Hochberg FDR,0.05
PC1,17.932140780783612,Benjamini-Hochberg FDR,0.05
PC1,10.864109774080195,Benjamini-Hochberg FDR,0.05
PC1,9.468186544485143,Benjamini-Hochberg FDR,0.05
PC1,21.025785764446837,Benjamini-Hochberg FDR,0.05
PC1,6.981027620182957,Benjamini-Hochberg FDR,0.05
PC1,23.049898046022264,Benjamini-Hochberg FDR,0.05
PC1,9.576423661651992,Benjamini-Hochberg FDR,0.05
PC1,8.98340213794335,Benjamini-Hochberg FDR,0.05
PC1,7.455190924445734,Benjamini-Hochberg FDR,0.05
PC1,1.4315447134268666,Benjamini-Hochberg FDR,0.05
PC1,20.896793279710586,Benjamini-Hochberg FDR,0.05
PC1,23.319335201689274,Benjamini-Hochberg FDR,0.05
PC1,22.374894126106327,Benjamini-Hochberg FDR,0.05
PC1,23.159886007588263,Benjamini-Hochberg FDR,0.05
PC1,11.140628674657446,Benjamini-Hochberg FDR,0.05
PC1,7.620723672072945,Benjamini-Hochberg FDR,0.05
PC1,23.49142241497988,Benjamini-Hochberg FDR,0.05
PC1,17.871887970078298,Benjamini-Hochberg FDR,0.05
PC1,7.445935794545932,Benjamini-Hochberg FDR,0.05
PC1,20.87751889346182,Benjamini-Hochberg FDR,0.05
PC1,21.960702374375735,Benjamini-Hochberg FDR,0.05
PC1,19.65911389965592,Benjamini-Hochberg FDR,0.05
PC1,8.395858977345284,Benjamini-Hochberg FDR,0.05
PC1,15.826559742160109,Benjamini-Hochberg FDR,0.05
PC1,11.450260483154434,Benjamini-Hochberg FDR,0.05
PC1,21.24350139717911,Benjamini-Hochberg FDR,0.05
PC1,10.678783937795588,Benjamini-Hochberg FDR,0.05
PC1,7.900001274953414,Benjamini-Hochberg FDR,0.05
PC1,21.07151089384046,Benjamini-Hochberg FDR,0.05
PC1,6.455522934703321,Benjamini-Hochberg FDR,0.05
PC1,12.676427356387006,Benjamini-Hochberg FDR,0.05
PC1,4.340998557495531,Benjamini-Hochberg FDR,0.05
PC1,10.690967852265885,Benjamini-Hochberg FDR,0.05
PC1,9.18229368544453,Benjamini-Hochberg FDR,0.05
PC1,19.580021633335956,Benjamini-Hochberg FDR,0.05
PC1,13.68017981778894,Benjamini-Hochberg FDR,0.05
PC1,4.399025072592366,Benjamini-Hochberg FDR,0.05
PC1,9.706250465708386,Benjamini-Hochberg FDR,0.05
PC1,3.0824207096631895,Benjamini-Hochberg FDR,0.05
PC1,2.8314873805870135,Benjamini-Hochberg FDR,0.05
PC1,7.94902137461083,Benjamini-Hochberg FDR,0.05
PC1,8.360424903361782,Benjamini-Hochberg FDR,0.05
PC1,6.151237962489407,Benjamini-Hochberg FDR,0.05
PC1,19.887540160522903,Benjamini-Hochberg FDR,0.05
PC1,17.50921779517322,Benjamini-Hochberg FDR,0.05
PC1,19.660593300599555,Benjamini-Hochberg FDR,0.05
PC1,18.997733000131447,Benjamini-Hochberg FDR,0.05
PC1,23.069605523283936,Benjamini-Hochberg FDR,0.05
PC1,0.1850778615206039,Benjamini-Hochberg FDR,0.05
PC1,7.091272261761475,Benjamini-Hochberg FDR,0.05
PC1,8.149270885904969,Benjamini-Hochberg FDR,0.05
PC1,11.398634039439097,Benjamini-Hochberg FDR,0.05
PC1,10.122537003935099,Benjamini-Hochberg FDR,0.05
PC1,8.845652240157904,Benjamini-Hochberg FDR,0.05
PC1,22.011300700548215,Benjamini-Hochberg FDR,0.05
PC1,23.58691396298925,Benjamini-Hochberg FDR,0.05
PC1,6.342764033062942,Benjamini-Hochberg FDR,0.05
PC1,13.35684353993921,Benjamini-Hochberg FDR,0.05
PC1,10.102690686604907,Benjamini-Hochberg FDR,0.05
PC1,8.437030928097464,Benjamini-Hochberg FDR,0.05
PC1,19.912796543431213,Benjamini-Hochberg FDR,0.05
PC1,18.17970162063984,Benjamini-Hochberg FDR,0.05
PC1,6.323219530105092,Benjamini-Hochberg FDR,0.05
PC1,6.633409801666062,Benjamini-Hochberg FDR,0.05
PC1,20.024901986956788,Benjamini-Hochberg FDR,0.05
PC1,16.71315259501833,Benjamini-Hochberg FDR,0.05
PC1,3.6008962214829836,Benjamini-Hochberg FDR,0.05
PC1,6.7159360273459505,Benjamini-Hochberg FDR,0.05
PC1,23.80497323761041,Benjamini-Hochberg FDR,0.05
PC1,20.339342727388857,Benjamini-Hochberg FDR,0.05
PC1,23.53290311998425,Benjamini-Hochberg FDR,0.05
PC1,10.168990542687327,Benjamini-Hochberg FDR,0.05
PC1,8.58938273274756,Benjamini-Hochberg FDR,0.05
PC1,22.79583565284856,Benjamini-Hochberg FDR,0.05
PC1,22.841092750841526,Benjamini-Hochberg FDR,0.05
PC1,20.61921670148368,Benjamini-Hochberg FDR,0.05
PC1,10.052994562072643,Benjamini-Hochberg FDR,0.05
PC1,21.443035577172132,Benjamini-Hochberg FDR,0.05
PC1,0.41944579438596463,Benjamini-Hochberg FDR,0.05
PC1,5.292628429979171,Benjamini-Hochberg FDR,0.05
PC1,0.2664084677767917,Benjamini-Hochberg FDR,0.05
PC1,19.464468439568293,Benjamini-Hochberg FDR,0.05
PC1,0.2607324432650664,Benjamini-Hochberg FDR,0.05
PC1,22.68094826366399,Benjamini-Hochberg FDR,0.05
PC1,3.955284731807552,Benjamini-Hochberg FDR,0.05
PC1,6.532312489759548,Benjamini-Hochberg FDR,0.05
PC1,10.906573643993246,Benjamini-Hochberg FDR,0.05
PC1,8.58873175171236,Benjamini-Hochberg FDR,0.05
PC1,11.602868150739537,Benjamini-Hochberg FDR,0.05
PC1,4.83195672658173,Benjamini-Hochberg FDR,0.05
PC1,18.70784310808753,Benjamini-Hochberg FDR,0.05
PC1,9.639211015086516,Benjamini-Hochberg FDR,0.05
PC1,17.948856005738264,Benjamini-Hochberg FDR,0.05
PC1,23.32628600422956,Benjamini-Hochberg FDR,0.05
PC1,21.703262127025354,Benjamini-Hochberg FDR,0.05
PC1,10.21543517082653,Benjamini-Hochberg FDR,0.05
PC1,10.288238616256248,Benjamini-Hochberg FDR,0.05
PC1,23.301432884895622,Benjamini-Hochberg FDR,0.05
PC1,0.2002558719401364,Benjamini-Hochberg FDR,0.05
PC1,9.400253778757591,Benjamini-Hochberg FDR,0.05
PC1,5.456936976358204,Benjamini-Hochberg FDR,0.05
PC1,20.489311257054858,Benjamini-Hochberg FDR,0.05
PC1,13.950475739807967,Benjamini-Hochberg FDR,0.05
PC1,19.300188241625882,Benjamini-Hochberg FDR,0.05
PC1,6.6975817593818725,Benjamini-Hochberg FDR,0.05
PC1,9.242551176472817,Benjamini-Hochberg FDR,0.05
PC1,10.647660189174408,Benjamini-Hochberg FDR,0.05
PC1,21.27581851205501,Benjamini-Hochberg FDR,0.05
PC1,12.321285417148314,Benjamini-Hochberg FDR,0.05
PC1,2.0630722024925277,Benjamini-Hochberg FDR,0.05
PC1,9.526809304374307,Benjamini-Hochberg FDR,0.05
PC1,20.45372470954223,Benjamini-Hochberg FDR,0.05
PC1,2.4861375137908084,Benjamini-Hochberg FDR,0.05
PC1,0.6271111634468909,Benjamini-Hochberg FDR,0.05
PC1,19.38654724347199,Benjamini-Hochberg FDR,0.05
PC1,1.635125113545751,Benjamini-Hochberg FDR,0.05
PC1,22.171755641873077,Benjamini-Hochberg FDR,0.05
PC1,23.524102112877785,Benjamini-Hochberg FDR,0.05
PC1,6.736539946129479,Benjamini-Hochberg FDR,0.05
PC1,13.044812132752108,Benjamini-Hochberg FDR,0.05
PC1,0.9757590101384892,Benjamini-Hochberg FDR,0.05
PC1,8.200799051683731,Benjamini-Hochberg FDR,0.05
PC1,23.218681372001164,Benjamini-Hochberg FDR,0.05
PC1,9.193786508731009,Benjamini-Hochberg FDR,0.05
PC1,18.0442635521702,Benjamini-Hochberg FDR,0.05
PC1,13.199245988861236,Benjamini-Hochberg FDR,0.05
PC1,5.952710730467345,Benjamini-Hochberg FDR,0.05
PC1,22.46145478858488,Benjamini-Hochberg FDR,0.05
PC1,22.014265973492165,Benjamini-Hochberg FDR,0.05
PC1,15.677878687121638,Benjamini-Hochberg FDR,0.05
PC1,21.330733448478462,Benjamini-Hochberg FDR,0.05
PC1,1.2183658798075037,Benjamini-Hochberg FDR,0.05
PC1,8.605895996832487,Benjamini-Hochberg FDR,0.05
PC1,9.294445886226498,Benjamini-Hochberg FDR,0.05
PC1,7.652188615666027,Benjamini-Hochberg FDR,0.05
PC1,6.472997553354922,Benjamini-Hochberg FDR,0.05
PC1,10.909801130757183,Benjamini-Hochberg FDR,0.05
PC1,6.141023260596317,Benjamini-Hochberg FDR,0.05
PC1,9.983444196717658,Benjamini-Hochberg FDR,0.05
PC1,21.713021805269378,Benjamini-Hochberg FDR,0.05
PC1,11.663702828093415,Benjamini-Hochberg FDR,0.05
PC1,1.2607661269910082,Benjamini-Hochberg FDR,0.05
PC1,6.226592248992105,Benjamini-Hochberg FDR,0.05
PC1,16.211914707104395,Benjamini-Hochberg FDR,0.05
PC1,2.2199334677970626,Benjamini-Hochberg FDR,0.05
PC1,7.98495188975167,Benjamini-Hochberg FDR,0.05
PC1,8.442395250657853,Benjamini-Hochberg FDR,0.05
PC1,2.131832643693734,Benjamini-Hochberg FDR,0.05
PC1,0.03569775224708138,Benjamini-Hochberg FDR,0.05
PC1,10.473093545503767,Benjamini-Hochberg FDR,0.05
PC1,19.02124712599328,Benjamini-Hochberg FDR,0.05
PC1,22.43733534435439,Benjamini-Hochberg FDR,0.05
PC1,8.224218342496677,Benjamini-Hochberg FDR,0.05
PC1,9.714891271734565,Benjamini-Hochberg FDR,0.05
PC1,20.517329494456497,Benjamini-Hochberg FDR,0.05
PC1,19.36034989797249,Benjamini-Hochberg FDR,0.05
PC1,7.747062372256053,Benjamini-Hochberg FDR,0.05
PC1,1.5046637548127606,Benjamini-Hochberg FDR,0.05
PC1,18.85641463984868,Benjamini-Hochberg FDR,0.05
PC1,21.839227200854367,Benjamini-Hochberg FDR,0.05
PC1,10.730215035429294,Benjamini-Hochberg FDR,0.05
PC1,10.610184990481855,Benjamini-Hochberg FDR,0.05
PC1,2.357028884152914,Benjamini-Hochberg FDR,0.05
PC1,7.086547983335681,Benjamini-Hochberg FDR,0.05
PC1,21.17788315196929,Benjamini-Hochberg FDR,0.05
PC1,8.307207645168255,Benjamini-Hochberg FDR,0.05
PC1,19.358660324919253,Benjamini-Hochberg FDR,0.05
PC1,3.5367079989840633,Benjamini-Hochberg FDR,0.05
PC1,20.829444329183563,Benjamini-Hochberg FDR,0.05
PC1,13.335990050200927,Benjamini-Hochberg FDR,0.05
PC1,9.112078211244281,Benjamini-Hochberg FDR,0.05
PC1,23.931505125642225,Benjamini-Hochberg FDR,0.05
PC1,22.79904708574476,Benjamini-Hochberg FDR,0.05
PC1,11.51751835530062,Benjamini-Hochberg FDR,0.05
PC1,6.581113731362919,Benjamini-Hochberg FDR,0.05
PC1,8.33693299073986,Benjamini-Hochberg FDR,0.05
PC1,10.679793911198038,Benjamini-Hochberg FDR,0.05
PC1,11.93201366389679,Benjamini-Hochberg FDR,0.05
PC1,23.47048078756903,Benjamini-Hochberg FDR,0.05
PC1,17.278369376897864,Benjamini-Hochberg FDR,0.05
PC1,22.467091365273138,Benjamini-Hochberg FDR,0.05
PC1,0.7474791974254344,Benjamini-Hochberg FDR,0.05
PC1,22.274448159048823,Benjamini-Hochberg FDR,0.05
PC1,18.750563303912006,Benjamini-Hochberg FDR,0.05
PC1,22.304916848551397,Benjamini-Hochberg FDR,0.05
PC1,17.233994961652655,Benjamini-Hochberg FDR,0.05
PC1,22.0353864193091,Benjamini-Hochberg FDR,0.05
PC1,12.874343686163316,Benjamini-Hochberg FDR,0.05
PC1,4.721143867124063,Benjamini-Hochberg FDR,0.05
PC1,3.637115225620761,Benjamini-Hochberg FDR,0.05
PC1,21.386853499109996,Benjamini-Hochberg FDR,0.05
PC1,2.0539157422180097,Benjamini-Hochberg FDR,0.05
PC1,11.408093176589384,Benjamini-Hochberg FDR,0.05
PC1,2.0804898120528534,Benjamini-Hochberg FDR,0.05
PC1,18.656968469993934,Benjamini-Hochberg FDR,0.05
PC1,4.671811707466492,Benjamini-Hochberg FDR,0.05
PC1,14.350828796872722,Benjamini-Hochberg FDR,0.05
PC1,18.851888988443292,Benjamini-Hochberg FDR,0.05
PC1,14.4048409436243,Benjamini-Hochberg FDR,0.05
PC1,9.816424651848052,Benjamini-Hochberg FDR,0.05
PC1,21.712642440266677,Benjamini-Hochberg FDR,0.05
PC1,7.2485823155570195,Benjamini-Hochberg FDR,0.05
PC1,14.260003669720088,Benjamini-Hochberg FDR,0.05
PC1,18.536499502443974,Benjamini-Hochberg FDR,0.05
PC1,8.665948647607479,Benjamini-Hochberg FDR,0.05
PC1,6.492594797110954,Benjamini-Hochberg FDR,0.05
PC1,20.26967904432227,Benjamini-Hochberg FDR,0.05
PC1,7.332510538734969,Benjamini-Hochberg FDR,0.05
PC1,4.996165267164631,Benjamini-Hochberg FDR,0.05
PC1,6.602912000086533,Benjamini-Hochberg FDR,0.05
PC1,6.632955735894136,Benjamini-Hochberg FDR,0.05
