ACCOUNTID,game_count
228519241,1648
225847903,1646
223020459,1646
225400387,1645
225997371,1645
225068905,1640
221476862,1640
225474602,1635
224180022,1633
225824546,1633
224045128,1632
224752456,1632
225934356,1631
226154982,1630
226341778,1629
221329545,1623
224749297,1623
226316036,1621
224246779,1620
226366743,1619
225477192,1618
201465624,1617
22685212,1616
31696062,1616
227600569,1616
226113215,1615
226107181,1615
223515302,1612
23969101,1611
223473312,1610
27882805,1609
226165447,1607
225016349,1607
224321781,1606
222273459,1605
226241550,1605
225520681,1604
225430145,1603
222718772,1601
225239275,1601
225802053,1599
220094575,1599
226220713,1597
226540098,1594
33930389,1593
224979701,1593
224889320,1592
205487814,1592
223277596,1591
225686309,1590
225641776,1589
225464323,1588
224328018,1587
209631235,1584
225512195,1581
212377086,1578
212492385,1577
226589739,1577
226228050,1575
223917429,1573
30415015,1573
221341970,1571
218713190,1571
225790324,1570
225794689,1566
224709098,1564
226166311,1562
225275029,1562
226881301,1562
225434943,1560
225065171,1559
225481632,1559
211191080,1559
226258060,1558
225942491,1555
219159256,1551
219087628,1550
208271397,1548
30021384,1548
225800839,1546
21673634,1545
225273772,1543
224359637,1543
39300709,1543
226171664,1542
219399979,1542
224508027,1541
219293204,1540
225176156,1540
208952647,1540
225047974,1540
226881614,1538
225240223,1536
226960671,1534
209208009,1534
225584474,1533
225597051,1533
227046730,1531
227131048,1531
219944406,1531
226670000,1530
225386035,1527
215605535,1526
224259373,1525
225439642,1525
226442046,1524
36989558,1524
225241161,1524
225158556,1524
224284574,1523
216667673,1523
212900951,1523
37383416,1522
225708130,1522
224329230,1521
202638643,1521
227074275,1521
225827689,1520
203789934,1519
222165399,1518
226558222,1518
219855417,1517
208824540,1517
225990874,1517
221835456,1516
227342372,1516
222873773,1514
217656022,1513
224044221,1512
223767043,1512
224892072,1511
21702543,1511
26957992,1511
225833060,1510
226227116,1510
225091384,1510
227521653,1509
224893097,1508
208510355,1506
224397614,1506
225570134,1505
221932764,1504
225332760,1503
226688123,1503
26233246,1502
227229232,1502
23237177,1502
226662943,1502
40225784,1501
226021965,1501
211660511,1501
225761249,1501
222161753,1501
226218775,1500
225255283,1499
226670279,1498
223455286,1498
225464574,1497
226034655,1497
223575686,1497
226131277,1496
217297843,1494
225395667,1492
224923880,1492
225445362,1492
202946448,1491
226041462,1490
224832697,1488
226220838,1487
223197961,1486
226521670,1480
224588248,1480
225628327,1479
224865528,1479
37015844,1479
225957926,1478
225062574,1478
225239188,1478
224880367,1477
215061782,1475
227521599,1475
226047324,1475
211005760,1475
222208314,1474
226566320,1473
222889017,1472
224426982,1471
212809198,1471
202925363,1470
39506209,1470
225490194,1470
25270867,1469
219432427,1468
223662660,1467
225674436,1466
225697082,1465
225169818,1465
205142117,1465
225801518,1465
208865338,1461
35116316,1460
225380141,1459
220863407,1458
225932130,1456
223713743,1456
225234568,1455
226225118,1455
223272892,1454
225609116,1453
36571979,1453
226184488,1452
223771112,1451
226358455,1451
225785064,1450
225008025,1450
223885428,1450
225007441,1449
226650735,1449
