platform,metric,local_hour,density,n_phases,kappa,min_phases
BR1,PC2,11.9,0.010628232238052853,55,4.0,20
BR1,PC2,12.0,0.010258541559179143,55,4.0,20
BR1,PC2,12.100000000000001,0.009899084786906587,55,4.0,20
BR1,PC2,12.200000000000001,0.009552244886344494,55,4.0,20
BR1,PC2,12.3,0.009220376140052536,55,4.0,20
BR1,PC2,12.4,0.008905789103850063,55,4.0,20
BR1,PC2,12.5,0.008610737511324702,55,4.0,20
BR1,PC2,12.600000000000001,0.008337407115476023,55,4.0,20
BR1,PC2,12.700000000000001,0.008087906405248604,55,4.0,20
BR1,PC2,12.8,0.007864259089195092,55,4.0,20
BR1,PC2,12.9,0.0076683981992762195,55,4.0,20
BR1,PC2,13.0,0.007502161635763818,55,4.0,20
BR1,PC2,13.100000000000001,0.007367288950054588,55,4.0,20
BR1,PC2,13.200000000000001,0.007265419146378007,55,4.0,20
BR1,PC2,13.3,0.007198089276093163,55,4.0,20
BR1,PC2,13.4,0.0071667335994669975,55,4.0,20
BR1,PC2,13.5,0.00717268309921129,55,4.0,20
BR1,PC2,13.600000000000001,0.007217165147089736,55,4.0,20
BR1,PC2,13.700000000000001,0.007301303148826991,55,4.0,20
BR1,PC2,13.8,0.007426116022392498,55,4.0,20
BR1,PC2,13.9,0.007592517399348447,55,4.0,20
BR1,PC2,14.0,0.007801314477051244,55,4.0,20
BR1,PC2,14.100000000000001,0.008053206489672395,55,4.0,20
BR1,PC2,14.200000000000001,0.008348782806774993,55,4.0,20
BR1,PC2,14.3,0.00868852070802739,55,4.0,20
BR1,PC2,14.4,0.00907278292004591,55,4.0,20
BR1,PC2,14.5,0.00950181503487501,55,4.0,20
BR1,PC2,14.600000000000001,0.009975742957878841,55,4.0,20
BR1,PC2,14.700000000000001,0.01049457055461754,55,4.0,20
BR1,PC2,14.8,0.01105817768059332,55,4.0,20
BR1,PC2,14.9,0.011666318783781755,55,4.0,20
BR1,PC2,15.0,0.012318622267092834,55,4.0,20
BR1,PC2,15.100000000000001,0.013014590786112666,55,4.0,20
BR1,PC2,15.200000000000001,0.013753602636764116,55,4.0,20
BR1,PC2,15.3,0.014534914358337906,55,4.0,20
BR1,PC2,15.4,0.015357664640466787,55,4.0,20
BR1,PC2,15.5,0.016220879579163294,55,4.0,20
BR1,PC2,15.600000000000001,0.017123479278439123,55,4.0,20
BR1,PC2,15.700000000000001,0.01806428574196689,55,4.0,20
BR1,PC2,15.8,0.01904203194565307,55,4.0,20
BR1,PC2,15.9,0.0200553719289354,55,4.0,20
BR1,PC2,16.0,0.021102891692264474,55,4.0,20
BR1,PC2,16.1,0.022183120642738648,55,4.0,20
