ACCOUNTID,game_count
220670477,1384
217611981,1384
220231333,1383
219989976,1383
36802878,1382
220275774,1380
219914872,1380
221128552,1379
217689932,1379
210672145,1378
220098581,1376
218690117,1376
219713995,1375
220418006,1375
220063953,1374
220210428,1374
213508300,1374
208118420,1374
220742695,1373
204950242,1373
219512230,1373
220406525,1371
216404965,1369
219835248,1366
219569740,1366
219371565,1365
220451370,1365
211354586,1364
219823823,1364
200008560,1363
219337612,1362
220322137,1362
218839948,1361
219913560,1360
219635272,1360
219813580,1360
219681945,1360
220384723,1359
219477520,1358
216546285,1358
217427212,1356
219935406,1356
219474990,1356
220006425,1356
218971812,1354
219881413,1353
220302879,1348
217390533,1348
215957879,1348
219071034,1347
219990986,1345
217698094,1345
219004822,1344
211959854,1343
219411153,1342
219846952,1342
220287279,1341
220883539,1341
218191497,1339
216538125,1337
210820179,1337
218117019,1336
213893487,1335
220292833,1334
219994815,1332
36506920,1331
219904657,1330
39005395,1330
220064000,1329
219986507,1329
219767189,1328
207503382,1328
221008271,1320
216738662,1319
219590729,1319
218920042,1318
219287593,1318
217227764,1317
219615040,1315
220265414,1315
201440658,1314
220541560,1312
218501592,1311
219317026,1311
219843194,1310
219919302,1309
220314219,1307
42383403,1307
218965485,1307
219586077,1306
220021306,1306
220043610,1305
217760981,1304
217340982,1303
218455465,1302
218013077,1302
220006872,1301
24459920,1301
219442113,1300
221025581,1300
218903339,1299
219736586,1298
216531752,1298
24629397,1297
211262177,1294
219434942,1294
213691007,1293
220037565,1293
30474622,1292
216889827,1291
219214782,1291
220431658,1291
219594809,1289
220287122,1289
203624047,1289
212694115,1287
219819405,1287
219917655,1286
203128731,1286
204023623,1285
219658893,1283
219392516,1282
40389773,1282
219822051,1281
219197148,1281
219509424,1280
219516181,1279
205883121,1279
206695899,1278
218692562,1278
220506284,1277
219399443,1277
220574114,1274
220342672,1274
220240566,1273
219758727,1273
218944086,1272
218579523,1270
219301124,1269
29831202,1267
218822494,1266
220102285,1266
218971965,1264
219688106,1264
201836248,1263
220099232,1263
32010437,1263
219183614,1263
220506739,1262
204504624,1262
220355743,1262
219905714,1262
220047217,1261
220352474,1261
218871869,1260
219179270,1259
219334228,1259
218431851,1258
220231923,1257
219565533,1257
219562322,1257
216333273,1254
219550608,1253
219610114,1253
205418078,1253
220692036,1252
220261371,1252
219353505,1252
219609333,1250
218914930,1249
219541923,1249
220019002,1248
219659409,1248
40584205,1247
219451045,1247
217683606,1247
221342966,1247
220581310,1246
219732158,1246
219150507,1245
220806041,1243
213261738,1243
219831719,1243
213447337,1243
218943054,1242
219584677,1242
219690794,1242
37747460,1241
39587033,1241
220117221,1240
219459703,1240
219917805,1240
219387932,1239
219932107,1238
219594289,1238
219957316,1238
219583623,1235
219867881,1235
40687052,1234
219742023,1233
220110901,1232
219413109,1232
220367559,1231
218458724,1231
220791205,1229
217368394,1228
219965747,1227
41871953,1227
219742670,1226
220860485,1225
219741052,1225
22032369,1225
218904434,1225
33891294,1224
218450913,1224
219765134,1224
219001732,1223
216835489,1223
219868671,1223
206599055,1223
220140015,1222
221088690,1221
220267935,1220
220110113,1220
219198229,1219
220204469,1218
218021724,1217
209275131,1216
27275869,1216
